what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354461537177
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354461542076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461550266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461555476
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461555492
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461555523
opened,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354461555538
activated,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354461555570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461555679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461555694
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461555726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461557426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461557426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461558393
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461564961
activated,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354461564992
closed,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461565008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461612151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461612229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354461612229
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354461688123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461691430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461693911
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461693926
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461693958
opened,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354461693989
activated,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354461694004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461694067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461694098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461694145
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461696048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461696064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461699464
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461707561
activated,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354461707592
closed,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461707608
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354461774360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461776887
closed,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354461777464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461777511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1354461777511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461783564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461785888
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461785904
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354461785935
opened,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354461785966
activated,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354461785982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461786029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461786060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461786122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461787761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461787792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461790647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354461816683
