what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1353678085434
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1353678089554
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1353678091473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353678150784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353679686458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1353679797072
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353679859987
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1353679861641
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1353679866058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1353679879099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353679908147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353679913061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353679914215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353680126158
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1353680128549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353680167059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353680168918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353680191988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353680580717
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1353680585968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353680599365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353680719794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1353680722455
