what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463528912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463530866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463530924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463532568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463533584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463538754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463551559
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463553951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463556590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463557662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354463560205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463566803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463592207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354463594991
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354463598691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463602378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463602550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354463604583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463605189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463631908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463631978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463633615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354463635520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354463666632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354463682576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463690549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463720514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463720576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463723015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463725084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463729003
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354463731865
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354463745407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463747361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463747517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354463749844
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354463752473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463756108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463764191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463764250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463766038
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354463776887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354463784649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354463794512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354463818333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354463855063
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354463858180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463860073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463860219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463860284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463861920
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354463867829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463877970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463878136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354463878990
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1354463881926
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354463884786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463889574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463889674
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354463889683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354463891222
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354463896469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463898081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463898261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354463899742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354463908849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463909375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463933736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463933827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354463936674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354463942402
