what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443190546
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1354443191092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443193266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443200598
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443202661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443257311
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443266733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354443271226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443277591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443283646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354443284816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443329089
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1354443330665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443344127
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1354443344642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443353955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443365328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443368401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443376419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443392940
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443403158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443405607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443412689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443423781
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443436620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443449084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443452033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443458554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443460800
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443466010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443489847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443491111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443497351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443502031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443525540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443543449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443553464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443559611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443565960
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443568659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443579298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443579937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443589828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443605163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443624475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443628079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443630684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443632463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443686751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443690526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443691836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443720182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443724534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443726983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443736374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443738402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443741398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443753831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443767278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354443779212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354443787153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443803252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443815747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443823142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443825201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354443841238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443860863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443863000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443869099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443875558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443876837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443882344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443887055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443889317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443907834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443908583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443918942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443920782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354443924823
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1354443926055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443938722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443940064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443947770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354443953620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354443978892
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354443982075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354444054287
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354444057953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354444072914
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354444074957
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354444095487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354444099886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354444119340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354444132100
