what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466434429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466434458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466434497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466434535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466434570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466434606
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466435914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466436372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466436766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466437042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466437294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466437850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466439986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1354466440642
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1354466442689
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354466443447
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1354466445592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466448372
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466462018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466464281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466465994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466466867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466470912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466471993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466500852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466502191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466504271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466505309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466546393
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354466549750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354466552192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466570889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466586039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354466587130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354466627240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466670968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466671176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466673194
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466678097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466679712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466686638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466689640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466691256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1354466696003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466704311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354466706437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1354466720273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354466721876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354466723245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354466729937
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1354466731654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354466740411
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1354466741539
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354466745589
