what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545315783
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545315829
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545317795
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545318856
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545322678
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545322678
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354545324175
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545324175
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545327342
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545327373
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354545327436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545329199
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354545332521
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545332537
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545337108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545337123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354545352942
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354545354081
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354545354081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545357045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545359010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545363846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545373565
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354545373612
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354545373659
opened,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354545373721
activated,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354545373737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545374548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545374595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545374673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545376420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545376467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545378120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545382925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545415752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545416563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545417296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545418045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545419418
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354545422647
activated,editor,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.ClassDiagramEditor",1354545422694
closed,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1354545422725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545424784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545424940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354545424940
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545426625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545428575
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354545428746
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1354545429698
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1354545429729
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1354545429729
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1354545429745
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1354545618363
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1354545618365
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1354545618366
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1354545618367
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1354545618367
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1354545618369
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1354545618369
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1354545618370
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1354545618371
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1354545618372
