what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1354487229292
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1354487229292
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1354487229323
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1354487229370
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1354487229432
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1354487229479
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1354487229526
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1354487229557
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1354487229588
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1354487229588
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1354487229620
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1354487229635
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1354487229744
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1354487229760
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1354487229838
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1354487229869
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1354487229916
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1354487229994
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1354487230072
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1354487230119
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1354487230119
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1354487230150
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1354487230197
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1354487230212
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1354487230244
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1354487230290
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1354487230368
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1354487230400
os,sysinfo,,,"win32",1354487230400
arch,sysinfo,,,"x86",1354487230400
ws,sysinfo,,,"win32",1354487230400
locale,sysinfo,,,"fr_BE",1354487230400
processors,sysinfo,,,"8",1354487230400
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1354487230400
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1354487230400
java.specification.name,sysinfo,,,"Java Platform API Specification",1354487230400
java.specification.vendor,sysinfo,,,"Oracle Corporation",1354487230400
java.specification.version,sysinfo,,,"1.7",1354487230400
java.vendor,sysinfo,,,"Oracle Corporation",1354487230400
java.version,sysinfo,,,"1.7.0_09",1354487230400
java.vm.info,sysinfo,,,"mixed mode, sharing",1354487230400
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1354487230400
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1354487230400
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1354487230400
java.vm.specification.version,sysinfo,,,"1.7",1354487230400
java.vm.vendor,sysinfo,,,"Oracle Corporation",1354487230400
java.vm.version,sysinfo,,,"23.5-b02",1354487230400
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1354487230509
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1354487230696
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354487230790
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1354487230821
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1354487230836
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1354487231414
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1354487232053
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1354487232396
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1354487232443
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1354487232490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487232584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487428145
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487429271
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354487430360
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1354487431105
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1354487431301
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1354487431304
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487434105
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1354487437455
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1354487437997
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1354487438290
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1354487438663
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1354487439609
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354487457811
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487477664
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487477757
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354487489964
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487490246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487490290
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487495366
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487495405
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354487511276
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487515155
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354487530441
started,bundle,org.eclipse.gef,3.5.0.v20090528-1511,"org.eclipse.gef",1354487533328
started,bundle,org.eclipse.uml2.uml,3.0.0.v200905151700,"org.eclipse.uml2.uml",1354487533460
started,bundle,org.eclipse.emf.edit,2.5.0.v200906151043,"org.eclipse.emf.edit",1354487533474
started,bundle,org.eclipse.emf.ecore.edit,2.5.0.v200906151043,"org.eclipse.emf.ecore.edit",1354487533497
started,bundle,org.eclipse.uml2.uml.edit,3.0.0.v200905041045,"org.eclipse.uml2.uml.edit",1354487533504
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v200905041045,"org.eclipse.uml2.common.edit",1354487534453
started,bundle,org.eclipse.draw2d,3.5.0.v20090528-1511,"org.eclipse.draw2d",1354487535037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487535052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487545132
started,bundle,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.core",1354487545233
started,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1354487545388
started,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1354487545390
started,bundle,com.omondo.uml.std,3.5.0.v20090815,"com.omondo.uml.std",1354487546530
error,log,,,"Warning: Detected recursive attempt by part org.eclipse.jdt.ui.CompilationUnitEditor to create itself (this is probably, but not necessarily, a bug)",1354487547070
error,log,,,"Warning: Detected recursive attempt by part com.omondo.uml.ClassDiagramEditor to create itself (this is probably, but not necessarily, a bug)",1354487547074
started,bundle,org.eclipse.uml2.uml.editor,3.0.0.v200905041045,"org.eclipse.uml2.uml.editor",1354487547148
started,bundle,org.eclipse.emf.ecore.change,2.5.0.v200906151043,"org.eclipse.emf.ecore.change",1354487547261
started,bundle,org.eclipse.uml2.common,1.5.0.v200905041045,"org.eclipse.uml2.common",1354487547324
error,log,,,"Warning: Detected recursive attempt by part org.eclipse.jdt.ui.CompilationUnitEditor to create itself (this is probably, but not necessarily, a bug)",1354487549838
error,log,,,"Warning: Detected recursive attempt by part com.omondo.uml.ClassDiagramEditor to create itself (this is probably, but not necessarily, a bug)",1354487549841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487551761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487551791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487551809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487551835
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354487551928
error,log,,,"Warning: Detected recursive attempt by part com.omondo.uml.ClassDiagramEditor to create itself (this is probably, but not necessarily, a bug)",1354487551943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487553186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487553218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354487553251
