what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1354009053720
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1354009053721
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1354009053722
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1354009053723
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1354009053724
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1354009053725
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1354009053726
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1354009053727
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1354009053728
os,sysinfo,,,"win32",1354009053733
arch,sysinfo,,,"x86",1354009053733
ws,sysinfo,,,"win32",1354009053733
locale,sysinfo,,,"fr_BE",1354009053733
processors,sysinfo,,,"8",1354009053733
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1354009053733
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1354009053733
java.specification.name,sysinfo,,,"Java Platform API Specification",1354009053733
java.specification.vendor,sysinfo,,,"Oracle Corporation",1354009053733
java.specification.version,sysinfo,,,"1.7",1354009053733
java.vendor,sysinfo,,,"Oracle Corporation",1354009053733
java.version,sysinfo,,,"1.7.0_09",1354009053733
java.vm.info,sysinfo,,,"mixed mode, sharing",1354009053733
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1354009053733
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1354009053733
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1354009053733
java.vm.specification.version,sysinfo,,,"1.7",1354009053733
java.vm.vendor,sysinfo,,,"Oracle Corporation",1354009053733
java.vm.version,sysinfo,,,"23.5-b02",1354009053733
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1354009053744
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1354009054433
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1354009054445
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1354009054453
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354009187716
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354009187841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1354009195843
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1354009196811
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1354009198745
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1354009198839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354009198979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354009201163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354009340782
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1354009343406
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1354009343744
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1354009343978
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1354009343993
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354009350077
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354009352870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354009354508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354009358579
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354009360607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354009360717
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1354009373415
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1354009373540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1354009374164
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354009378594
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354009378688
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1354009399514
started,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1354009399826
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354009401778
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1354009408548
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354009438204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354009450606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1354009455346
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1354009458123
