what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353689308126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353689356471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1353689371596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353689374295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353689375259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353689377212
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1353689378791
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1353689390493
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1353689394540
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1353689404457
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1353689438556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353689460631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353689485295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1353689490037
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1353689491606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353689502047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353689503499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353689505225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353689514040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1353689533476
