what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1354548919054
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1354548919069
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1354548919100
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1354548919116
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1354548919163
started,bundle,com.omondo.uml.core,3.5.0.v20090815,"com.omondo.uml.core",1354548919194
started,bundle,com.omondo.uml.model,3.5.0.v20090815,"com.omondo.uml.model",1354548919194
started,bundle,com.omondo.uml.std,3.5.0.v20090815,"com.omondo.uml.std",1354548919194
started,bundle,org.eclipse.draw2d,3.5.0.v20090528-1511,"org.eclipse.draw2d",1354548919210
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1354548919225
started,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1354548919225
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1354548919256
started,bundle,org.eclipse.emf.ecore.change,2.5.0.v200906151043,"org.eclipse.emf.ecore.change",1354548919272
started,bundle,org.eclipse.emf.ecore.edit,2.5.0.v200906151043,"org.eclipse.emf.ecore.edit",1354548919288
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1354548919303
started,bundle,org.eclipse.emf.edit,2.5.0.v200906151043,"org.eclipse.emf.edit",1354548919412
started,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1354548919428
started,bundle,org.eclipse.gef,3.5.0.v20090528-1511,"org.eclipse.gef",1354548919444
started,bundle,org.eclipse.uml2.common,1.5.0.v200905041045,"org.eclipse.uml2.common",1354548919459
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v200905041045,"org.eclipse.uml2.common.edit",1354548919475
started,bundle,org.eclipse.uml2.uml,3.0.0.v200905151700,"org.eclipse.uml2.uml",1354548919537
started,bundle,org.eclipse.uml2.uml.edit,3.0.0.v200905041045,"org.eclipse.uml2.uml.edit",1354548919553
os,sysinfo,,,"win32",1354548919568
arch,sysinfo,,,"x86",1354548919568
ws,sysinfo,,,"win32",1354548919568
locale,sysinfo,,,"fr_BE",1354548919568
processors,sysinfo,,,"8",1354548919568
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1354548919568
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1354548919568
java.specification.name,sysinfo,,,"Java Platform API Specification",1354548919568
java.specification.vendor,sysinfo,,,"Oracle Corporation",1354548919568
java.specification.version,sysinfo,,,"1.7",1354548919568
java.vendor,sysinfo,,,"Oracle Corporation",1354548919568
java.version,sysinfo,,,"1.7.0_09",1354548919568
java.vm.info,sysinfo,,,"mixed mode, sharing",1354548919568
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1354548919568
